
New Data
55 FF 01
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 34 45 30 30 30 30 30  ;Timer:858 us
08 FC 00 02 21 83 FF FF FF FF FF  ;Timer:4192 us
08 FD 00 10 1A 61 83 33 52 43 34  ;Timer:808 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 45 00 41 06 04 00 00  ;Timer:762 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 00 00 00 00 00 00 00  ;Timer:762 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 00 00 00 00 00 80 00  ;Timer:756 us
08 FC 00 02 21 FE FF FF FF FF FF  ;Timer:6653 us
08 FD 00 10 1A 61 FE 30 30 30 30  ;Timer:497 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 30 30 41 06 04 33 54  ;Timer:744 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 52 4B 32 42 47 36 4E  ;Timer:746 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 41 20 00 00 00 00 00  ;Timer:778 us
08 FC 00 02 21 A0 FF FF FF FF FF  ;Timer:3937 us
08 FD 00 10 1A 61 A0 00 00 00 00  ;Timer:1169 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 00 00 00 00 00 00 00  ;Timer:754 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 00 00 00 00 00 00 00  ;Timer:756 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 00 00 00 00 00 00 00  ;Timer:760 us
08 FC 00 02 3E 01 FF FF FF FF FF  ;Timer:2150716 us
08 FD 00 01 7E 00 00 00 00 00 00  ;Timer:736 us
08 FC 00 02 3E 01 FF FF FF FF FF  ;Timer:2149850 us
08 FD 00 01 7E 00 00 00 00 00 00  ;Timer:576 us
08 FC 00 02 10 85 FF FF FF FF FF  ;Timer:698646 us
08 FD 00 02 50 85 00 00 00 00 00  ;Timer:408 us
08 FC 00 02 21 F0 FF FF FF FF FF  ;Timer:4611 us
08 FD 00 10 1A 61 F0 33 52 43 33  ;Timer:484 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 41 01 41 06 04 33 54  ;Timer:755 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 52 4B 32 42 43 31 4E  ;Timer:746 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 35 00 00 00 00 80 00  ;Timer:880 us
08 FC 00 02 21 F0 FF FF FF FF FF  ;Timer:4610 us
08 FD 00 10 1A 61 F0 33 52 43 33  ;Timer:382 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 41 01 41 06 04 33 54  ;Timer:752 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 22 52 4B 32 42 43 31 4E  ;Timer:746 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 35 00 00 00 00 80 00  ;Timer:776 us
08 FC 00 02 21 F1 FF FF FF FF FF  ;Timer:4532 us
08 FD 00 10 1A 61 F1 01 02 03 04  ;Timer:574 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 21 05 44 41 42 43 44 4E  ;Timer:740 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 44 45 78 00 00 01  ;Timer:760 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 23 01 10 11 5C FF FF 00  ;Timer:760 us
08 FC 00 02 21 FF FF FF FF FF FF  ;Timer:4265 us
08 FD 00 10 1A 61 FF 00 00 00 00  ;Timer:1807 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:252 us
08 FD 00 21 00 52 30 30 30 30 43  ;Timer:806 us
08 FC 00 30 01 00 FF FF FF FF FF  ;Timer:253 us
08 FD 00 22 4F 4E 33 2B 01 19 06  ;Timer:756 us
